inchikey,year,standard_type,pAct
NRENMILFPDPNFE-UHFFFAOYSA-N,2001,IC50,9.050610
NRENMILFPDPNFE-UHFFFAOYSA-N,2001,IC50,9.050610
NRUOJZQFHLBZAO-UHFFFAOYSA-N,2000,IC50,8.795880
NRUUBRQFPMIHOI-PYSHFNSBSA-N,2007,IC50,9.468521
NSRJRZGIVAVYNI-UDKJZQBVSA-N,2004,Ki,8.531653
NSRJRZGIVAVYNI-UDKJZQBVSA-N,2004,Ki,8.158641
NSRJRZGIVAVYNI-UDKJZQBVSA-N,2004,Ki,9.397940
NSRJRZGIVAVYNI-UDKJZQBVSA-N,2004,Ki,8.906578
NSRJRZGIVAVYNI-UDKJZQBVSA-N,2004,Ki,8.767004
NTGJAYAGZOYPEO-VXKWHMMOSA-N,2011,IC50,10.356547
NTIPCTPRHXCHTR-UHFFFAOYSA-N,2000,IC50,7.920819
NTPXRAIABDEODW-BNQVVEKUSA-N,2008,IC50,9.552842
NTYJRAGMLUHRNV-DZGOFYRVSA-N,2013,Ki,10.013228
NUBBYHCWXIRZMV-UHFFFAOYSA-N,2016,Ki,6.116339
NUMJKLJZURQQJJ-UHFFFAOYSA-N,1995,IC50,7.508638
NUPNDTJATGHILB-VQCQRNETSA-N,2010,Ki,7.000000
NUPNDTJATGHILB-VQCQRNETSA-N,2010,Ki,9.100015
NUQVMEYMKHQGHQ-UHFFFAOYSA-N,1994,IC50,7.958607
NUTYWRAIFXRNNI-UHFFFAOYSA-N,2006,IC50,10.045757
NVAXHPXABHECLZ-RHJPCWOWSA-N,2006,Ki,8.899974
NVAXHPXABHECLZ-RHJPCWOWSA-N,2006,Kd,9.199971
NVECYGFDAQIJIV-WUFINQPMSA-N,1996,IC50,7.568636
NVEJXLQKXBAKSF-NUGSKGIGSA-N,2006,Ki,7.309804
NVTYJPSTYQULRG-BIXQXLNPSA-N,2002,Ki,8.721246
NWDUBICUVMSIHT-VMPREFPWSA-N,1992,IC50,6.416801
NWDUBICUVMSIHT-VMPREFPWSA-N,1998,IC50,8.100015
NWFGQNMZQBTILZ-GQWLDOHISA-N,2010,Ki,8.987163
NWGYXBHPLFBXGE-LMIIYESCSA-N,2006,IC50,9.408935
NWHURSAJZCWEGO-UHFFFAOYSA-N,1995,IC50,6.508638
NWNXAOPJFFMSJS-PMERELPUSA-N,1998,IC50,7.113509
NWOPKTPNIIHJFE-NDEPHWFRSA-N,1998,IC50,6.220404
NWXOYTTXJSLUBW-XNGNZPCXSA-N,2020,EC50,5.142668
NWZTURJOOOFKAS-KHIBUBOWSA-N,2011,Ki,9.113509
NXAMGJRLSKEHIL-IBNRHXGOSA-N,2002,Ki,8.494850
NXCCTXNXPRCZOH-UHFFFAOYSA-N,2002,IC50,7.309804
NXJPCNJOCJTWTO-MEMLXQNLSA-N,2017,IC50,8.170696
NXJPCNJOCJTWTO-MEMLXQNLSA-N,2018,IC50,8.170696
NXJPCNJOCJTWTO-OYRHEFFESA-N,2017,IC50,8.350665
NXJPCNJOCJTWTO-OYRHEFFESA-N,2018,IC50,8.350665
NXLUTEDAEFXMQR-BJKOFHAPSA-N,2011,IC50,10.100015
NXSLKADJJIQRKU-LJQANCHMSA-N,1995,IC50,7.863279
NYBRMXDKXYPGRK-DSPMFFIESA-N,2015,Ki,7.459671
NYBRMXDKXYPGRK-DSPMFFIESA-N,2015,Kd,6.270001
NYBZCKAQIIPSDS-UHFFFAOYSA-N,2017,Ki,6.187087
NYBZCKAQIIPSDS-UHFFFAOYSA-N,2017,IC50,5.468521
NYRRFZUUPVZXQG-BGOLNKOXSA-N,2001,IC50,9.154902
NYSHXYQZVIXQLS-UHFFFAOYSA-N,2002,Ki,7.522879
NYYCJMICKJQGAQ-UHFFFAOYSA-N,1995,IC50,6.065502
NZKGDOQKRXGMMD-MRVPVSSYSA-N,2017,Ki,5.026872
NZOFVPRTCOQCBG-UHFFFAOYSA-N,2002,IC50,7.000000
NZUGQDNKOUVIOO-UHFFFAOYSA-N,2003,Ki,7.500038
NZYZDPKNNQJZQG-UHFFFAOYSA-N,2001,IC50,6.244125
OAHGORGEEUCBAK-ZONNCAFXSA-N,2002,Ki,7.275724
OAHIKBKHNJMARY-UHFFFAOYSA-N,2001,IC50,7.619789
OAHRZWRIQLQPSK-UNMCSNQZSA-N,1995,IC50,9.522879
OAVNGCZBHRXUGH-ANWICMFUSA-N,2013,IC50,6.481486
OAVNGCZBHRXUGH-JYFHCDHNSA-N,2013,IC50,6.602060
OBCMJQIOJSEAIS-NDEPHWFRSA-N,1998,IC50,7.769551
OBEGDBPDOHMKKI-UHFFFAOYSA-N,2017,IC50,9.008774
OBEGDBPDOHMKKI-UHFFFAOYSA-N,2018,IC50,9.008774
OBQDMMSVYONKRG-SVBPBHIXSA-N,1998,Ki,7.104577
OCODABQGCXUTLB-UHFFFAOYSA-N,2002,Ki,6.190003
OCQZYGJWLHVJRD-UHFFFAOYSA-N,2004,IC50,11.769551
OCZZSQRGBFEJLE-AREMUKBSSA-N,1993,IC50,5.522879
OCZZSQRGBFEJLE-SANMLTNESA-N,1995,IC50,6.886057
OCZZSQRGBFEJLE-SANMLTNESA-N,1993,IC50,6.886057
ODEBBNRINYMIRX-ACIOBRDBSA-N,2008,Ki,9.698970
ODEBBNRINYMIRX-PMVMPFDFSA-N,2008,IC50,9.468521
ODIRSXXUXPPURF-HSZRJFAPSA-N,1998,IC50,8.700057
ODPRNYGWGVRXIG-UHFFFAOYSA-N,1998,IC50,6.421361
OEIBCTIWBPBZIV-QRRGNZNSSA-N,2002,IC50,7.086186
OEIBCTIWBPBZIV-YALZGCRRSA-N,2002,IC50,8.769551
OEIZZOMBDHTIGH-QUCQDJGISA-N,2008,IC50,9.795880
OEVUUUYSUGCHHG-KRWDZBQOSA-N,2006,Ki,7.050610
OEVUUUYSUGCHHG-QGZVFWFLSA-N,2006,Ki,8.568636
OEVUUUYSUGCHHG-UHFFFAOYSA-N,2006,Ki,8.346787
OFLFUJXENIVSMT-OJZPPULMSA-N,2002,Ki,7.420216
OFUFYXNPWNFQBY-MOYQKVPZSA-N,2002,Ki,8.795880
OFVLRXHTQBIQPR-UHFFFAOYSA-N,2002,IC50,7.721246
OFXGPUCSXYQAEH-NRFANRHFSA-N,2010,Ki,7.954677
OFXGPUCSXYQAEH-OAQYLSRUSA-N,2010,Ki,8.643974
OGCFGCUAWCRMRJ-FPOVZHCZSA-N,1995,IC50,8.744727
OGWFIIQUFKCEMC-MOPGFXCFSA-N,2014,IC50,7.508638
OGWFIIQUFKCEMC-OALUTQOASA-N,2014,IC50,7.721246
OGWFIIQUFKCEMC-RBUKOAKNSA-N,2014,IC50,8.124939
OGWFIIQUFKCEMC-RTBURBONSA-N,2014,IC50,7.958607
OHDQKQGDHONPAR-IFZYUDKTSA-N,2006,Ki,9.000000
OHDQKQGDHONPAR-XMDBHEJHSA-N,2006,Ki,9.301030
OHVOJDRKZAWKAU-UHFFFAOYSA-N,2015,Ki,4.794525
OIEBSAIDAFOABW-QVKFZJNVSA-N,2006,Ki,8.508638
OIFPROSOIDRACJ-SYIFMXBLSA-N,2013,IC50,10.494850
OIPUCUYEXWXJEQ-UHFFFAOYSA-N,2000,IC50,7.920819
OITQQVPZHBLPSD-UHFFFAOYSA-N,2011,IC50,6.681937
OIUDTQFPVHQGHZ-FIBWVYCGSA-N,1995,IC50,7.886057
OJBWZYNMKJKQQS-UHFFFAOYSA-N,2002,Kd,8.700057
OJHVYMWHUUMXOF-UHFFFAOYSA-N,2001,IC50,9.481486
OJNYEFLQZAKWEW-AREMUKBSSA-N,2002,Ki,9.568636
OJSVVPWTTKYYQY-UHFFFAOYSA-N,2003,Ki,7.799971
OKDHOBUTPGFORX-UHFFFAOYSA-N,2006,Ki,8.420216
OKIXEUMIQOKHID-UHFFFAOYSA-N,1995,IC50,7.207608
OLBVNQGFVBFGMT-DQAAWZIYSA-N,2010,IC50,9.397940
OLBVNQGFVBFGMT-DQAAWZIYSA-N,2010,IC50,7.568636
OMLNPCUJLGBVNZ-UHFFFAOYSA-N,2000,IC50,8.795880
OMMDNOFGZYPJCA-GCDXOJGYSA-N,2002,Ki,9.769551
OMTBQCJYPXKIRM-UHFFFAOYSA-N,2004,IC50,10.124939
OMTBQCJYPXKIRM-UHFFFAOYSA-N,2004,IC50,5.408935
OMTBQCJYPXKIRM-UHFFFAOYSA-N,2011,IC50,6.590067
OMVAUXCXIPKTJF-UHFFFAOYSA-N,2002,Kd,8.100015
OMXDMSNIWWLZLW-SNVBAGLBSA-N,2017,Ki,4.568636
ONGMKBCDJFQFJA-YADHBBJMSA-N,2007,IC50,7.619789
ONJMXWFIKVVLCT-UHFFFAOYSA-N,2003,Ki,6.599998
ONJQALZQTBFYIT-NVAZTIMOSA-N,2000,EC50,7.853872
ONJQALZQTBFYIT-NVAZTIMOSA-N,2000,EC50,7.853872
ONQZWYLATDSONC-UHFFFAOYSA-N,1995,IC50,8.045757
ONQZWYLATDSONC-UHFFFAOYSA-N,1998,IC50,8.040959
ONQZWYLATDSONC-UHFFFAOYSA-N,1998,IC50,8.049976
ONUKBEDPKJLRPQ-HKBQPEDESA-N,1997,Kd,5.886057
OPGIRYHKVMNCBN-RUEZRPTRSA-N,2002,Ki,9.221849
OPHYHBRVLAQKEG-MHZLTWQESA-N,2006,IC50,7.301030
OPIVNHLWYYGXFZ-UHFFFAOYSA-N,2002,Kd,7.799971
OQEVMUXLFSRYRW-UHFFFAOYSA-N,2013,Ki,6.920819
OQKBUEOIKFHGHT-UHFFFAOYSA-N,1995,IC50,7.065502
OQWSJMKIRIAGDH-XVDWRUNBSA-N,2002,Ki,8.154902
OQXJUJDDCWHRLA-UHFFFAOYSA-N,2002,Kd,8.899974
ORCDUGKGMAIHNW-UHFFFAOYSA-N,2001,IC50,8.096910
ORGFGKWLZWRNKO-UHFFFAOYSA-N,1998,IC50,8.769551
ORLNTJCFUGXKLH-UHFFFAOYSA-N,2001,IC50,8.886057
ORMFBQJKAWHTKC-FFEXHNSESA-N,2000,Ki,7.698970
ORMFBQJKAWHTKC-MLYMZAKTSA-N,2000,Ki,7.602060
ORMFBQJKAWHTKC-MLYMZAKTSA-N,2002,Ki,7.602060
ORMFBQJKAWHTKC-MLYMZAKTSA-N,2001,Ki,7.602060
ORMFBQJKAWHTKC-MLYMZAKTSA-N,2000,Ki,7.602060
ORMFBQJKAWHTKC-TUAVJWHBSA-N,2000,Ki,7.481486
ORMFBQJKAWHTKC-VPSBLXEASA-N,2000,Ki,7.602060
ORMFBQJKAWHTKC-VPSBLXEASA-N,2002,Ki,7.602060
ORMFBQJKAWHTKC-VPSBLXEASA-N,2002,Ki,7.602060
OSCUVIRCTXFEQR-SVBPBHIXSA-N,1992,IC50,4.552842
OSYVUOXSTALYLM-UHFFFAOYSA-N,2006,Ki,8.207608
OTBVEXMPXATWMB-UHFFFAOYSA-N,1998,IC50,8.537602
OTCUBUAATXSYHI-NSOVKSMOSA-N,1998,IC50,5.602060
OTHQZIZHGKBPIC-UVNMLMKLSA-N,1996,IC50,5.980884
OTHQZIZHGKBPIC-UVNMLMKLSA-N,2000,IC50,5.980884
OTXSDJOFSVUWCT-FZCXESBVSA-N,1996,IC50,6.744727
OUKLJABZQLTYKG-WTYVLRPYSA-N,1995,IC50,7.720105
OUNRZOHNBUMFRL-UHFFFAOYSA-N,1995,IC50,7.292430
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2010,IC50,8.677781
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2013,IC50,9.619789
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2013,Ki,9.853872
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2013,IC50,9.494850
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2016,IC50,9.958607
OUPXSLGGCPUZJJ-SARDKLJWSA-N,2017,IC50,9.958607
OUVZPSHLKWIEQH-UHFFFAOYSA-N,2017,IC50,8.628932
OUVZPSHLKWIEQH-UHFFFAOYSA-N,2018,IC50,8.628932
OUYSLNGQLIIZQC-XZOQPEGZSA-N,2013,IC50,10.408935
OUZIRKFLOMRWDA-UHFFFAOYSA-N,2011,IC50,9.585027
OVKFQKXVHAJHEJ-XORNHQRDSA-N,2010,Ki,9.537602
OVNDNIJQJAWJBW-UHFFFAOYSA-N,2000,IC50,5.431798
OVTQARHNDMVPMZ-UHFFFAOYSA-N,1996,IC50,7.568636
OWZMXGWNSWZOSE-UHFFFAOYSA-N,2006,IC50,8.920819
OXBZNPLKDFFHHC-UHFFFAOYSA-N,1996,IC50,7.193142
OXJKASFUYPVYQD-HQKXVBDLSA-N,1996,IC50,5.387958
OXJRACFLZXVYCA-UHFFFAOYSA-N,2001,IC50,8.494850
OXJUZTACUSEKPM-RRPNLBNLSA-N,2012,IC50,9.853872
OXQZXDGLSIMETJ-LITSAYRRSA-N,2000,Ki,8.301030
OXQZXDGLSIMETJ-UHFFFAOYSA-N,2000,Ki,8.397940
OXQZXDGLSIMETJ-UHSQPCAPSA-N,2000,Ki,8.045757
OXQZXDGLSIMETJ-WNJJXGMVSA-N,2000,Ki,9.154902
OXXARYIRJZWVPQ-IZYRQKRSSA-N,2013,Ki,9.920819
OXXXPXAXVJVONM-UHFFFAOYSA-N,2002,Kd,8.199971
OYKIXMQKLMUJEK-RBUKOAKNSA-N,1998,IC50,10.045757
OYKIXMQKLMUJEK-RBUKOAKNSA-N,1996,IC50,10.045757
OYKIXMQKLMUJEK-RBUKOAKNSA-N,2006,IC50,10.045757
OYKIXMQKLMUJEK-RBUKOAKNSA-N,2008,IC50,10.045757
OYKIXMQKLMUJEK-RBUKOAKNSA-N,2021,IC50,10.045757
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,10.045757
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,10.096910
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,9.221849
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,9.113509
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,9.958607
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,8.744727
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,9.221849
OYLDAIRMYZMDRZ-XIJQPKCWSA-N,2010,IC50,10.045757
OYLSPKHKOGUFDA-LMIIYESCSA-N,2006,IC50,9.769551
OYVUMDLWECZFFM-WENCNXQZSA-N,1995,IC50,5.959999
OZEMABLVUYGXRL-UHFFFAOYSA-N,2003,Ki,6.399997
OZEMABLVUYGXRL-UHFFFAOYSA-N,2002,IC50,6.399997
OZJDKUMSRQSURZ-UHFFFAOYSA-N,2009,Ki,7.149354
OZPICOPIYPCOIS-ZZGCUDHESA-N,1994,IC50,5.596879
OZQNRPOHMYPZKM-LRAUYJCASA-N,1993,Kd,6.699992
OZQNRPOHMYPZKM-LRAUYJCASA-N,1993,IC50,6.896196
OZUBKKRURPSIKW-UHFFFAOYSA-N,1995,IC50,8.337242
OZUBKKRURPSIKW-UHFFFAOYSA-N,1998,IC50,8.337242
PAHVPEPWQTXJBD-CWTKIQHKSA-N,2002,Ki,7.154902
PAYFXMBBNMGHKZ-UHFFFAOYSA-N,2002,IC50,8.455932
PBEASVYBIYWASR-OUPRXKBMSA-N,2011,Ki,9.680062
PBPFNJZSYGEZNI-UHFFFAOYSA-N,1998,IC50,7.259637
PCFFNCMKFYVCBU-RREIPUBJSA-N,2006,Ki,7.823909
PCROSQUDZNGXBN-UHFFFAOYSA-N,2006,Ki,9.045757
PCUHKXFCORPXBB-LJQANCHMSA-N,1998,IC50,8.698970
PCVSIMQAFWRUEC-DGPALRBDSA-N,1998,IC50,3.562249
PCVSIMQAFWRUEC-JDXGNMNLSA-N,1998,IC50,4.084073
PCVSIMQAFWRUEC-MFMCTBQISA-N,1998,IC50,5.148742
PCVSIMQAFWRUEC-PQHLKRTFSA-N,1998,IC50,6.795880
PDGGHHMVDHHHGY-JSKGAOECSA-N,2000,Ki,7.408935
PDJRNVXFLCXTET-UHFFFAOYSA-N,1996,IC50,6.471083
PDKAKBKHMCQDHQ-UHFFFAOYSA-N,2003,Ki,8.799971
PDQQOEIEIIKGPR-PKTZIBPZSA-N,2007,IC50,8.096910
PDQQOEIEIIKGPR-PKTZIBPZSA-N,2007,IC50,10.045757
PEIMIJSROKINQZ-HHHXNRCGSA-N,1998,IC50,7.376751
PEIMIJSROKINQZ-MHZLTWQESA-N,1998,IC50,7.744727
PEIMIJSROKINQZ-UHFFFAOYSA-N,1998,IC50,7.920819
PEJWJTCTMCSLLE-UHFFFAOYSA-N,2002,Kd,8.899974
PEMJICDBBJDNIA-UHFFFAOYSA-N,2001,IC50,9.920819
PEMJJXJCZVQVTB-UHFFFAOYSA-N,1994,IC50,8.657577
PESZUJHLDOLVBB-UHFFFAOYSA-N,1998,IC50,7.568636
PEUVJNALVBXTKV-MJEAINFQSA-N,2015,Ki,8.468521
PFGRJJDPSAEIIG-WENCNXQZSA-N,1995,IC50,5.130000
PFOMIAQBONXLRP-UHFFFAOYSA-N,2006,IC50,6.000000
PFPSZGPAQFBVHZ-UHFFFAOYSA-N,2004,IC50,6.602060
PFTLOBQREFSYPO-IZZNHLLZSA-N,1996,IC50,7.036212
PFUQNLIPHWCBSH-HYWAIOAGSA-N,2006,IC50,9.318759
PGKXDIMONUAMFR-AREMUKBSSA-N,1998,IC50,6.096910
PGKXDIMONUAMFR-AREMUKBSSA-N,1996,IC50,6.226945
PGMFRRGJAYYKKA-MFMCTBQISA-N,1996,IC50,7.721246
PGTSDQJJQFGOEU-HMILPKGGSA-N,1995,IC50,8.500038
PHEANDAKVLVTIQ-UHFFFAOYSA-N,2001,IC50,9.408935
PHJAHENRIQLDKM-UHFFFAOYSA-N,2008,IC50,7.420216
PIBKMDNTXVBQNJ-NSOVKSMOSA-N,1993,IC50,6.737549
PIBKMDNTXVBQNJ-UHFFFAOYSA-N,1995,IC50,6.823909
PIHZJNQJQFTRFE-RTWAWAEBSA-N,2010,Ki,9.221849
PJBUKQBYUYWWMO-KRWDZBQOSA-N,1999,IC50,9.552842
PJBUKQBYUYWWMO-QGZVFWFLSA-N,1999,IC50,8.022276
PJUMYSWVYWQCOZ-UHFFFAOYSA-N,2008,IC50,7.585027
PJXOVMYBBBUBNC-UHFFFAOYSA-N,1998,IC50,6.136677
PKAFUPCGJKCHLU-UHFFFAOYSA-N,2002,IC50,7.400008
PKFHCOCRXHWTGR-UHFFFAOYSA-N,1995,IC50,6.974694
PKJCAAZHTMYOEX-DHUJRADRSA-N,1997,Kd,5.744727
PKOMOAICWKDSFD-UHFFFAOYSA-N,1994,IC50,7.876148
PKPKUYSFERUYMH-RRPNLBNLSA-N,1996,IC50,6.657577
PKPZVRMFRWAKJD-UHFFFAOYSA-N,1995,IC50,7.468521
PKXHFVKACNEDII-QGZVFWFLSA-N,2006,Ki,8.221849
PLFQYVHLSBEAJT-HOFKKMOUSA-N,1995,IC50,7.698970
PLGYHEQJCJPPSA-SINHWUCRSA-N,2006,IC50,9.638272
PLMUPHYPECRQJW-WIOPSUGQSA-N,2013,IC50,10.036212
PLOFBQMQAHOQHM-UHFFFAOYSA-N,2006,IC50,9.958607
PMBHLZSZNBTXHZ-GDLZYMKVSA-N,1998,IC50,7.090016
PMULXNMITWTMFV-AREMUKBSSA-N,2001,IC50,9.318759
PMZARHVVWDLWAC-MULCNKJOSA-N,2001,Ki,7.443697
PNEOTEPFOGNDKN-UHFFFAOYSA-N,2002,IC50,6.886057
PNFHNRJQQVSHOG-AETRBLLXSA-N,2001,Ki,7.420216
PNGVIQNFVXLGMA-IZPDVVDKSA-N,2010,IC50,9.823909
PNGVIQNFVXLGMA-IZPDVVDKSA-N,2010,IC50,8.113509
PNPDRFDLRYVDNH-SZVSUXHCSA-N,2016,Ki,6.698970
PNZBIKULWBRCFZ-UHFFFAOYSA-N,2002,IC50,7.599980
PNZBIKULWBRCFZ-UHFFFAOYSA-N,2005,Ki,7.599980
PNZHOGAGCLLDMM-UHFFFAOYSA-N,2000,IC50,8.853872
POAWUKKCNDHCML-OJZPPULMSA-N,2002,Ki,7.376751
PONFEEVYOJAPRZ-UHFFFAOYSA-N,2001,IC50,8.698970
POOFXMHSHQTGID-NSOVKSMOSA-N,1998,Ki,7.420216
POVNTWJCRHSIPG-UHFFFAOYSA-N,2002,Kd,9.199971
POVSMQHNJBZQSH-REWPJTCUSA-N,1996,Ki,10.400008
PPOUETANRCKMLN-UHFFFAOYSA-N,2002,IC50,7.500038
PRBFCWQZDUFTDN-GXBCDIMNSA-N,2008,IC50,9.468521
PRBFCWQZDUFTDN-GXBCDIMNSA-N,2008,IC50,9.677781
PRDDKGHYSSEILD-UHFFFAOYSA-N,2011,IC50,8.585027
PRGSOEXCXSTEHC-RPWUZVMVSA-N,2007,IC50,9.167491
PRKDQTJNJVWZST-WUFINQPMSA-N,2012,IC50,10.193820
PROVIONNLHVHPU-UHFFFAOYSA-N,2011,IC50,8.180456
PRSWAFRRJSUDEX-UHFFFAOYSA-N,2014,IC50,7.698970
PRUNAWUFIXUODD-UHFFFAOYSA-N,1995,IC50,7.494850
PRVMNKWTNJEKFJ-XHRKEWCOSA-N,2008,IC50,9.397940
PRWFNQWPCVCDDH-DPMMWBKBSA-N,2006,IC50,9.721246
PRYCKXQCDGEFFJ-CZSMCTLESA-N,1993,Kd,6.699992
PRYCKXQCDGEFFJ-CZSMCTLESA-N,1993,IC50,7.677781
PSFFYUGEAZLKJI-HKBOAZHASA-N,2006,IC50,7.795880
PSLREODRWYTHEC-VUVCYMEASA-N,2008,IC50,8.107905
PSLREODRWYTHEC-ZHHJKBAOSA-N,2008,IC50,8.443697
PSQJTKUPFCWUEO-UHFFFAOYSA-N,2000,IC50,6.552842
PSVBEJHDFMPFJD-UHFFFAOYSA-N,1996,IC50,8.552842
PTFLMXJIYPRIQM-NDEPHWFRSA-N,1998,IC50,7.638272
PTHKZKTYSDDBIQ-UNMCSNQZSA-N,1995,Ki,8.700057
PTIYKSDBVLRZAO-LJAQVGFWSA-N,2002,Ki,7.283997
PTVMHGRZRNZSJJ-SRURARDESA-N,2001,Ki,7.161151
PTYBAWAKWJULSH-CSEYDVTNSA-N,2006,IC50,9.522879
PURFDWJJUPRHOS-HHHXNRCGSA-N,2013,IC50,7.130768
PURFDWJJUPRHOS-MHZLTWQESA-N,2013,IC50,7.585027
PURLCZJVZYRQTQ-UHFFFAOYSA-N,2006,Ki,6.649752
PUZLVFWWIPCNFL-IGKIAQTJSA-N,1995,IC50,7.481486
PUZPEGOFQQRVMW-FPOVZHCZSA-N,1996,IC50,9.013228
PUZPEGOFQQRVMW-FPOVZHCZSA-N,1998,IC50,9.000000
PVNAJCHBKOKIIB-BHXQQXLMSA-N,2010,Ki,9.744727
PVNAJCHBKOKIIB-BHXQQXLMSA-N,2010,IC50,9.379968
PVNAJCHBKOKIIB-KKYBWPPWSA-N,2010,Ki,11.275724
PVNAJCHBKOKIIB-KKYBWPPWSA-N,2010,IC50,10.910095
PWOIYCNBZZDBKW-YTTGMZPUSA-N,1998,IC50,5.800001
PWPFRWYBVBHLLB-HBTMXKHJSA-N,2007,Ki,9.698970
PWPFRWYBVBHLLB-HBTMXKHJSA-N,2007,IC50,9.110026
PWYQZXIMGCRVMM-LSLXJTAPSA-N,2002,IC50,9.522879
PXOYMRRBWTYUBA-BMZRIGGGSA-N,2000,Ki,7.619789
PXZTVHCMFSPYCK-UHFFFAOYSA-N,1995,IC50,9.045757
PXZTVHCMFSPYCK-UHFFFAOYSA-N,1995,IC50,9.585027
PXZTVHCMFSPYCK-VMPREFPWSA-N,1995,IC50,8.698970
PXZTVHCMFSPYCK-VMPREFPWSA-N,1995,IC50,6.707744
PXZTVHCMFSPYCK-VMPREFPWSA-N,1993,IC50,9.000000
PXZTVHCMFSPYCK-VMPREFPWSA-N,1994,IC50,9.000000
PXZTVHCMFSPYCK-VMPREFPWSA-N,1998,IC50,9.000000
PXZTVHCMFSPYCK-VMPREFPWSA-N,1998,IC50,6.530001
PYALTOQQRPEMLM-IBGZPJMESA-N,2002,IC50,7.899974
PYALTOQQRPEMLM-LJQANCHMSA-N,2002,IC50,8.500038
PYALTOQQRPEMLM-UHFFFAOYSA-N,2003,Ki,8.299989
PYMMFZHBPNJQOD-IBGZPJMESA-N,2002,IC50,7.599980
PYMMFZHBPNJQOD-LJQANCHMSA-N,2002,IC50,8.500038
PYMMFZHBPNJQOD-UHFFFAOYSA-N,2003,Ki,8.500038
PYMQWQVPOYGEIM-GOJCVTOHSA-N,1995,IC50,7.136677
PYMQWQVPOYGEIM-WNOXWKSXSA-N,1995,IC50,8.744727
PYXASHMZLWIZKY-VBHBFSRDSA-N,2006,IC50,7.552842
PYYQGLOWYDYWDJ-UHFFFAOYSA-N,2001,IC50,8.481486
PZHALDXTORCWTC-VMPREFPWSA-N,1998,Ki,8.173925
PZNXMYGCDJHLCM-UHFFFAOYSA-N,2013,IC50,8.193820
QAIJDUKQZAHNMO-LYQDPQKGSA-N,2002,Ki,8.301030
QBBGNPIZYIFEFU-XOKHWMEBSA-N,2001,Ki,8.045757
QBEMOEIRUZZYTR-HKBQPEDESA-N,1993,IC50,6.031517
QBFWYYRMUQGGNR-UHFFFAOYSA-N,2011,Ki,9.599980
QBFWYYRMUQGGNR-UHFFFAOYSA-N,2011,Ki,10.299989
QBFWYYRMUQGGNR-UHFFFAOYSA-N,2011,Ki,9.799971
QBQWUWIDZFTTLW-KTPANICASA-N,2002,Ki,8.823909
QBVKHKPSAMYONA-JNSHEXFGSA-N,1994,IC50,7.913640
QBYYSIUBCJMHSP-XWRIVVANSA-N,2021,IC50,10.000000
QCVSZRBCNKHMIP-UHFFFAOYSA-N,2011,IC50,7.275724
QCXRHXGAIJKWLX-UHFFFAOYSA-N,2012,IC50,9.769551
QDGXTXLVIWMVDH-UHFFFAOYSA-N,2003,Ki,8.100015
QDZKMVDHAKNAHI-UHFFFAOYSA-N,2002,IC50,7.397940
QECBUZHWFDACDA-FCHUYYIVSA-N,1994,IC50,6.455932
QECBUZHWFDACDA-FGZHOGPDSA-N,1994,IC50,7.408935
QECBUZHWFDACDA-VXKWHMMOSA-N,1994,IC50,8.036212
QECBUZHWFDACDA-VXKWHMMOSA-N,1998,IC50,8.040005
QEKNOTIEZRQEFJ-SVBPBHIXSA-N,1998,Ki,7.527244
QELSZNTVWCMLRF-UHFFFAOYSA-N,2017,IC50,8.190440
QELSZNTVWCMLRF-UHFFFAOYSA-N,2018,IC50,8.190440
QEQMAEXQVGXASS-QFIPXVFZSA-N,1993,IC50,6.903090
QEQMAEXQVGXASS-QFIPXVFZSA-N,1994,IC50,6.903090
QGMYHJMVUGGQNO-BMIMXMDRSA-N,2010,IC50,8.721246
QGMYHJMVUGGQNO-BMIMXMDRSA-N,2010,IC50,9.000000
QGMYHJMVUGGQNO-BMIMXMDRSA-N,2010,IC50,9.769551
QGMYHJMVUGGQNO-BMIMXMDRSA-N,2010,IC50,10.045757
QHCKTDLGDHQAID-ILPVEIHGSA-N,2006,Ki,9.522879
QHCSPVHPMRFOBY-UHFFFAOYSA-N,2003,Ki,7.799971
QHFKTCIVKDSYGB-UHFFFAOYSA-N,2001,IC50,6.987163
QHPRLDAGUGKEPY-UHFFFAOYSA-N,2014,IC50,8.096910
QHYUCFPCBINQBH-UHFFFAOYSA-N,2013,Ki,9.000000
QIPWNEBFOZSRLS-OAQYLSRUSA-N,1998,IC50,6.439998
QIPWNEBFOZSRLS-UHFFFAOYSA-N,1994,IC50,6.435334
QIPWNEBFOZSRLS-UHFFFAOYSA-N,2004,IC50,6.397940
QJHLLGCMNXHDQT-FQEVSTJZSA-N,2011,Ki,7.568636
